,Avg.,CR,MPQA,MR,MRPC,SICKRelatedness,SST2,STSBenchmark,SUBJ,TREC,epoch,step
0,13.94,0.00,0.00,0.00,0.00,60.44,0.00,65.06,0.00,0.00,0,3999
1,14.64,0.00,0.00,0.00,0.00,62.53,0.00,69.24,0.00,0.00,0,7999
2,15.03,0.00,0.00,0.00,0.00,64.28,0.00,70.95,0.00,0.00,0,11999
3,15.18,0.00,0.00,0.00,0.00,64.57,0.00,72.01,0.00,0.00,0,15999
4,15.36,0.00,0.00,0.00,0.00,65.93,0.00,72.35,0.00,0.00,0,19999
