,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Avg.,CR,MPQA,MR,MRPC,SICKRelatedness,SST2,STSBenchmark,SUBJ,TREC,epoch,step,STS12,STS13,STS14,STS15,STS16
55,55.0,55.0,55.0,,15.86,0.0,0.0,0.0,0.0,67.07,0.0,75.69,0.0,0.0,0,176399,,,,,
56,56.0,56.0,56.0,,15.68,0.0,0.0,0.0,0.0,65.76,0.0,75.37,0.0,0.0,0,169199,,,,,
57,57.0,57.0,,,15.88,0.0,0.0,0.0,0.0,67.09,0.0,75.79,0.0,0.0,1,295199,,,,,
58,58.0,58.0,,,15.79,0.0,0.0,0.0,0.0,66.7,0.0,75.44,0.0,0.0,1,251999,,,,,
59,59.0,59.0,,,15.85,0.0,0.0,0.0,0.0,67.13,0.0,75.55,0.0,0.0,1,262799,,,,,
60,60.0,60.0,,,15.75,0.0,0.0,0.0,0.0,66.21,0.0,75.55,0.0,0.0,0,237599,,,,,
61,61.0,61.0,,,15.77,0.0,0.0,0.0,0.0,66.38,0.0,75.59,0.0,0.0,1,277199,,,,,
62,62.0,62.0,,,15.81,0.0,0.0,0.0,0.0,66.51,0.0,75.74,0.0,0.0,0,233999,,,,,
63,63.0,63.0,,,15.76,0.0,0.0,0.0,0.0,66.46,0.0,75.41,0.0,0.0,0,223199,,,,,
64,64.0,64.0,,,15.9,0.0,0.0,0.0,0.0,67.34,0.0,75.79,0.0,0.0,1,309599,,,,,
65,65.0,65.0,,,15.79,0.0,0.0,0.0,0.0,66.47,0.0,75.64,0.0,0.0,0,212399,,,,,
66,66.0,66.0,,,15.82,0.0,0.0,0.0,0.0,66.64,0.0,75.76,0.0,0.0,1,287999,,,,,
67,67.0,67.0,,,15.82,0.0,0.0,0.0,0.0,66.7,0.0,75.67,0.0,0.0,1,313199,,,,,
68,68.0,68.0,,,15.72,0.0,0.0,0.0,0.0,65.92,0.0,75.58,0.0,0.0,0,226799,,,,,
69,69.0,69.0,,,15.71,0.0,0.0,0.0,0.0,65.98,0.0,75.4,0.0,0.0,1,266399,,,,,
70,70.0,70.0,,,15.85,0.0,0.0,0.0,0.0,66.96,0.0,75.66,0.0,0.0,1,284399,,,,,
71,71.0,71.0,,,15.83,0.0,0.0,0.0,0.0,66.7,0.0,75.74,0.0,0.0,0,241199,,,,,
72,72.0,72.0,,,15.77,0.0,0.0,0.0,0.0,66.1,0.0,75.85,0.0,0.0,1,255599,,,,,
73,73.0,73.0,,,15.79,0.0,0.0,0.0,0.0,66.59,0.0,75.56,0.0,0.0,0,215999,,,,,
74,74.0,74.0,,,15.83,0.0,0.0,0.0,0.0,66.9,0.0,75.6,0.0,0.0,1,305999,,,,,
75,75.0,75.0,,,15.81,0.0,0.0,0.0,0.0,66.88,0.0,75.41,0.0,0.0,1,273599,,,,,
76,76.0,76.0,,,15.76,0.0,0.0,0.0,0.0,66.4,0.0,75.41,0.0,0.0,1,269999,,,,,
77,77.0,77.0,,,15.77,0.0,0.0,0.0,0.0,66.27,0.0,75.68,0.0,0.0,0,230399,,,,,
78,78.0,78.0,,,15.79,0.0,0.0,0.0,0.0,66.51,0.0,75.63,0.0,0.0,0,248399,,,,,
79,79.0,79.0,,,15.84,0.0,0.0,0.0,0.0,66.85,0.0,75.67,0.0,0.0,1,302399,,,,,
80,80.0,80.0,,,15.77,0.0,0.0,0.0,0.0,66.28,0.0,75.69,0.0,0.0,1,298799,,,,,
81,81.0,81.0,,,15.82,0.0,0.0,0.0,0.0,66.64,0.0,75.72,0.0,0.0,1,259199,,,,,
82,82.0,82.0,,,15.85,0.0,0.0,0.0,0.0,67.03,0.0,75.62,0.0,0.0,1,291599,,,,,
83,83.0,83.0,,,15.82,0.0,0.0,0.0,0.0,66.93,0.0,75.45,0.0,0.0,0,244799,,,,,
84,84.0,84.0,,,15.72,0.0,0.0,0.0,0.0,65.99,0.0,75.5,0.0,0.0,0,208799,,,,,
85,85.0,85.0,,,15.79,0.0,0.0,0.0,0.0,66.54,0.0,75.55,0.0,0.0,1,280799,,,,,
86,86.0,86.0,,,15.78,0.0,0.0,0.0,0.0,66.54,0.0,75.48,0.0,0.0,0,219599,,,,,
87,87.0,,,,15.85,0.0,0.0,0.0,0.0,66.89,0.0,75.73,0.0,0.0,1,320399,,,,,
88,88.0,,,,15.83,0.0,0.0,0.0,0.0,66.64,0.0,75.82,0.0,0.0,1,331199,,,,,
89,89.0,,,,15.83,0.0,0.0,0.0,0.0,66.88,0.0,75.62,0.0,0.0,1,403199,,,,,
90,90.0,,,,15.84,0.0,0.0,0.0,0.0,66.86,0.0,75.69,0.0,0.0,1,406799,,,,,
91,91.0,,,,15.89,0.0,0.0,0.0,0.0,67.09,0.0,75.91,0.0,0.0,1,410399,,,,,
92,92.0,,,,15.87,0.0,0.0,0.0,0.0,66.98,0.0,75.81,0.0,0.0,1,334799,,,,,
93,93.0,,,,15.88,0.0,0.0,0.0,0.0,67.08,0.0,75.85,0.0,0.0,1,363599,,,,,
94,94.0,,,,15.86,0.0,0.0,0.0,0.0,66.94,0.0,75.83,0.0,0.0,1,367199,,,,,
95,95.0,,,,15.89,0.0,0.0,0.0,0.0,67.03,0.0,75.97,0.0,0.0,1,392399,,,,,
96,96.0,,,,15.89,0.0,0.0,0.0,0.0,67.44,0.0,75.57,0.0,0.0,1,464399,,,,,
97,97.0,,,,15.89,0.0,0.0,0.0,0.0,67.14,0.0,75.91,0.0,0.0,1,435599,,,,,
98,98.0,,,,15.83,0.0,0.0,0.0,0.0,66.77,0.0,75.7,0.0,0.0,1,356399,,,,,
99,99.0,,,,15.86,0.0,0.0,0.0,0.0,66.88,0.0,75.84,0.0,0.0,1,471599,,,,,
100,100.0,,,,15.85,0.0,0.0,0.0,0.0,66.6,0.0,76.03,0.0,0.0,1,478799,,,,,
101,101.0,,,,15.78,0.0,0.0,0.0,0.0,66.64,0.0,75.36,0.0,0.0,1,352799,,,,,
102,102.0,,,,15.82,0.0,0.0,0.0,0.0,66.56,0.0,75.86,0.0,0.0,1,421199,,,,,
103,103.0,,,,15.92,0.0,0.0,0.0,0.0,67.41,0.0,75.84,0.0,0.0,1,453599,,,,,
104,104.0,,,,15.78,0.0,0.0,0.0,0.0,66.25,0.0,75.73,0.0,0.0,1,345599,,,,,
105,105.0,,,,15.86,0.0,0.0,0.0,0.0,66.98,0.0,75.72,0.0,0.0,1,395999,,,,,
106,106.0,,,,15.8,0.0,0.0,0.0,0.0,66.65,0.0,75.55,0.0,0.0,1,341999,,,,,
107,107.0,,,,15.89,0.0,0.0,0.0,0.0,67.24,0.0,75.77,0.0,0.0,1,385199,,,,,
108,108.0,,,,15.88,0.0,0.0,0.0,0.0,67.25,0.0,75.64,0.0,0.0,1,374399,,,,,
109,109.0,,,,15.86,0.0,0.0,0.0,0.0,66.89,0.0,75.84,0.0,0.0,1,439199,,,,,
110,110.0,,,,15.88,0.0,0.0,0.0,0.0,67.03,0.0,75.89,0.0,0.0,1,457199,,,,,
111,111.0,,,,15.89,0.0,0.0,0.0,0.0,67.22,0.0,75.75,0.0,0.0,1,338399,,,,,
112,112.0,,,,15.82,0.0,0.0,0.0,0.0,66.89,0.0,75.47,0.0,0.0,1,428399,,,,,
113,113.0,,,,15.81,0.0,0.0,0.0,0.0,66.56,0.0,75.7,0.0,0.0,1,431999,,,,,
114,114.0,,,,15.93,0.0,0.0,0.0,0.0,67.46,0.0,75.92,0.0,0.0,1,359999,,,,,
115,115.0,,,,15.95,0.0,0.0,0.0,0.0,67.45,0.0,76.06,0.0,0.0,1,381599,,,,,
116,116.0,,,,15.9,0.0,0.0,0.0,0.0,67.2,0.0,75.93,0.0,0.0,1,467999,,,,,
117,117.0,,,,15.86,0.0,0.0,0.0,0.0,66.92,0.0,75.86,0.0,0.0,1,475199,,,,,
118,118.0,,,,15.9,0.0,0.0,0.0,0.0,67.28,0.0,75.81,0.0,0.0,1,417599,,,,,
119,119.0,,,,15.87,0.0,0.0,0.0,0.0,66.96,0.0,75.88,0.0,0.0,1,460799,,,,,
120,120.0,,,,15.86,0.0,0.0,0.0,0.0,66.91,0.0,75.84,0.0,0.0,1,316799,,,,,
121,121.0,,,,15.84,0.0,0.0,0.0,0.0,66.81,0.0,75.75,0.0,0.0,1,442799,,,,,
122,122.0,,,,15.9,0.0,0.0,0.0,0.0,67.17,0.0,75.93,0.0,0.0,1,349199,,,,,
123,123.0,,,,15.84,0.0,0.0,0.0,0.0,66.95,0.0,75.6,0.0,0.0,1,370799,,,,,
124,124.0,,,,15.83,0.0,0.0,0.0,0.0,66.96,0.0,75.51,0.0,0.0,1,323999,,,,,
125,125.0,,,,15.81,0.0,0.0,0.0,0.0,66.74,0.0,75.56,0.0,0.0,1,446399,,,,,
126,126.0,,,,15.87,0.0,0.0,0.0,0.0,67.02,0.0,75.84,0.0,0.0,1,424799,,,,,
127,127.0,,,,15.81,0.0,0.0,0.0,0.0,66.67,0.0,75.62,0.0,0.0,1,327599,,,,,
128,128.0,,,,15.87,0.0,0.0,0.0,0.0,66.81,0.0,75.99,0.0,0.0,1,413999,,,,,
129,129.0,,,,15.86,0.0,0.0,0.0,0.0,67.03,0.0,75.7,0.0,0.0,1,377999,,,,,
130,130.0,,,,15.84,0.0,0.0,0.0,0.0,66.78,0.0,75.75,0.0,0.0,1,388799,,,,,
131,131.0,,,,15.87,0.0,0.0,0.0,0.0,67.1,0.0,75.74,0.0,0.0,1,399599,,,,,
132,132.0,,,,15.88,0.0,0.0,0.0,0.0,67.31,0.0,75.62,0.0,0.0,1,449999,,,,,
133,,,,,10.19,0.00,0.00,0.00,0.00,66.88,0.00,75.75,0.00,0.00,1,493199,0.00,0.00,0.00,0.00,0.00
134,,,,,10.19,0.00,0.00,0.00,0.00,66.89,0.00,75.80,0.00,0.00,2,507599,0.00,0.00,0.00,0.00,0.00
135,,,,,10.18,0.00,0.00,0.00,0.00,66.52,0.00,76.04,0.00,0.00,1,489599,0.00,0.00,0.00,0.00,0.00
136,,,,,10.18,0.00,0.00,0.00,0.00,66.76,0.00,75.78,0.00,0.00,2,514799,0.00,0.00,0.00,0.00,0.00
137,,,,,10.25,0.00,0.00,0.00,0.00,67.67,0.00,75.82,0.00,0.00,1,496799,0.00,0.00,0.00,0.00,0.00
138,,,,,10.23,0.00,0.00,0.00,0.00,67.41,0.00,75.82,0.00,0.00,2,500399,0.00,0.00,0.00,0.00,0.00
139,,,,,10.23,0.00,0.00,0.00,0.00,67.66,0.00,75.57,0.00,0.00,2,511199,0.00,0.00,0.00,0.00,0.00
140,,,,,10.21,0.00,0.00,0.00,0.00,67.14,0.00,75.74,0.00,0.00,1,485999,0.00,0.00,0.00,0.00,0.00
141,,,,,10.25,0.00,0.00,0.00,0.00,67.65,0.00,75.92,0.00,0.00,2,503999,0.00,0.00,0.00,0.00,0.00
142,,,,,10.19,0.00,0.00,0.00,0.00,66.80,0.00,75.83,0.00,0.00,2,518399,0.00,0.00,0.00,0.00,0.00
143,,,,,10.20,0.00,0.00,0.00,0.00,67.13,0.00,75.70,0.00,0.00,1,482399,0.00,0.00,0.00,0.00,0.00
