,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Avg.,CR,MPQA,MR,MRPC,SICKRelatedness,SST2,STSBenchmark,SUBJ,TREC,epoch,step,STS12,STS13,STS14,STS15,STS16
25,25.0,25.0,25.0,,15.93,0.0,0.0,0.0,0.0,67.64,0.0,75.74,0.0,0.0,0,151999,,,,,
26,26.0,26.0,26.0,,15.95,0.0,0.0,0.0,0.0,67.93,0.0,75.58,0.0,0.0,0,143999,,,,,
27,27.0,27.0,27.0,,15.9,0.0,0.0,0.0,0.0,67.09,0.0,75.98,0.0,0.0,0,127999,,,,,
28,28.0,28.0,28.0,,15.96,0.0,0.0,0.0,0.0,67.59,0.0,76.03,0.0,0.0,0,231999,,,,,
29,29.0,29.0,29.0,,15.89,0.0,0.0,0.0,0.0,67.13,0.0,75.85,0.0,0.0,0,91999,,,,,
30,30.0,30.0,30.0,,15.91,0.0,0.0,0.0,0.0,67.12,0.0,76.03,0.0,0.0,0,95999,,,,,
31,31.0,31.0,31.0,,16.0,0.0,0.0,0.0,0.0,67.95,0.0,76.06,0.0,0.0,0,179999,,,,,
32,32.0,32.0,32.0,,15.91,0.0,0.0,0.0,0.0,67.56,0.0,75.67,0.0,0.0,0,139999,,,,,
33,33.0,33.0,33.0,,16.02,0.0,0.0,0.0,0.0,68.27,0.0,75.93,0.0,0.0,0,191999,,,,,
34,34.0,34.0,34.0,,16.0,0.0,0.0,0.0,0.0,67.95,0.0,76.06,0.0,0.0,0,235999,,,,,
35,35.0,35.0,35.0,,15.92,0.0,0.0,0.0,0.0,67.59,0.0,75.7,0.0,0.0,0,171999,,,,,
36,36.0,36.0,36.0,,16.03,0.0,0.0,0.0,0.0,68.11,0.0,76.14,0.0,0.0,0,239999,,,,,
37,37.0,37.0,37.0,,15.87,0.0,0.0,0.0,0.0,67.2,0.0,75.67,0.0,0.0,0,111999,,,,,
38,38.0,38.0,38.0,,15.84,0.0,0.0,0.0,0.0,66.7,0.0,75.88,0.0,0.0,0,99999,,,,,
39,39.0,39.0,39.0,,15.96,0.0,0.0,0.0,0.0,67.98,0.0,75.69,0.0,0.0,0,131999,,,,,
40,40.0,40.0,40.0,,16.03,0.0,0.0,0.0,0.0,68.16,0.0,76.08,0.0,0.0,0,203999,,,,,
41,41.0,41.0,41.0,,15.97,0.0,0.0,0.0,0.0,67.89,0.0,75.86,0.0,0.0,0,183999,,,,,
42,42.0,42.0,42.0,,15.8,0.0,0.0,0.0,0.0,66.5,0.0,75.72,0.0,0.0,0,107999,,,,,
43,43.0,43.0,43.0,,15.96,0.0,0.0,0.0,0.0,67.61,0.0,75.99,0.0,0.0,0,123999,,,,,
44,44.0,44.0,44.0,,15.95,0.0,0.0,0.0,0.0,67.62,0.0,75.96,0.0,0.0,0,215999,,,,,
45,45.0,45.0,45.0,,16.0,0.0,0.0,0.0,0.0,68.27,0.0,75.76,0.0,0.0,0,147999,,,,,
46,46.0,46.0,46.0,,15.92,0.0,0.0,0.0,0.0,67.38,0.0,75.9,0.0,0.0,0,103999,,,,,
47,47.0,47.0,47.0,,15.99,0.0,0.0,0.0,0.0,68.01,0.0,75.9,0.0,0.0,0,159999,,,,,
48,48.0,48.0,48.0,,15.97,0.0,0.0,0.0,0.0,68.02,0.0,75.71,0.0,0.0,0,187999,,,,,
49,49.0,49.0,49.0,,15.99,0.0,0.0,0.0,0.0,68.11,0.0,75.76,0.0,0.0,0,199999,,,,,
50,50.0,50.0,50.0,,15.94,0.0,0.0,0.0,0.0,67.62,0.0,75.81,0.0,0.0,0,175999,,,,,
51,51.0,51.0,51.0,,15.98,0.0,0.0,0.0,0.0,68.07,0.0,75.71,0.0,0.0,0,195999,,,,,
52,52.0,52.0,52.0,,15.9,0.0,0.0,0.0,0.0,67.21,0.0,75.92,0.0,0.0,0,167999,,,,,
53,53.0,53.0,53.0,,15.94,0.0,0.0,0.0,0.0,67.68,0.0,75.8,0.0,0.0,0,155999,,,,,
54,54.0,54.0,54.0,,15.95,0.0,0.0,0.0,0.0,67.73,0.0,75.79,0.0,0.0,0,211999,,,,,
55,55.0,55.0,55.0,,15.98,0.0,0.0,0.0,0.0,67.79,0.0,76.01,0.0,0.0,0,219999,,,,,
56,56.0,56.0,56.0,,15.98,0.0,0.0,0.0,0.0,68.01,0.0,75.85,0.0,0.0,0,227999,,,,,
57,57.0,57.0,57.0,,15.97,0.0,0.0,0.0,0.0,67.85,0.0,75.88,0.0,0.0,0,163999,,,,,
58,58.0,58.0,58.0,,15.89,0.0,0.0,0.0,0.0,67.13,0.0,75.9,0.0,0.0,0,119999,,,,,
59,59.0,59.0,59.0,,15.88,0.0,0.0,0.0,0.0,67.17,0.0,75.75,0.0,0.0,0,135999,,,,,
60,60.0,60.0,,,10.3,0.0,0.0,0.0,0.0,68.28,0.0,75.9,0.0,0.0,0,295999,0.0,0.0,0.0,0.0,0.0
61,61.0,61.0,,,10.26,0.0,0.0,0.0,0.0,67.71,0.0,75.88,0.0,0.0,0,271999,0.0,0.0,0.0,0.0,0.0
62,62.0,62.0,,,10.26,0.0,0.0,0.0,0.0,67.85,0.0,75.86,0.0,0.0,0,279999,0.0,0.0,0.0,0.0,0.0
63,63.0,63.0,,,10.26,0.0,0.0,0.0,0.0,67.85,0.0,75.83,0.0,0.0,0,287999,0.0,0.0,0.0,0.0,0.0
64,64.0,64.0,,,10.3,0.0,0.0,0.0,0.0,68.12,0.0,76.04,0.0,0.0,0,263999,0.0,0.0,0.0,0.0,0.0
65,65.0,65.0,,,10.23,0.0,0.0,0.0,0.0,67.51,0.0,75.72,0.0,0.0,0,259999,0.0,0.0,0.0,0.0,0.0
66,66.0,66.0,,,10.25,0.0,0.0,0.0,0.0,67.72,0.0,75.81,0.0,0.0,0,251999,0.0,0.0,0.0,0.0,0.0
67,67.0,67.0,,,10.27,0.0,0.0,0.0,0.0,68.13,0.0,75.66,0.0,0.0,0,291999,0.0,0.0,0.0,0.0,0.0
68,68.0,68.0,,,10.31,0.0,0.0,0.0,0.0,68.44,0.0,75.87,0.0,0.0,0,267999,0.0,0.0,0.0,0.0,0.0
69,69.0,69.0,,,10.27,0.0,0.0,0.0,0.0,67.76,0.0,76.01,0.0,0.0,0,255999,0.0,0.0,0.0,0.0,0.0
70,70.0,70.0,,,10.32,0.0,0.0,0.0,0.0,68.56,0.0,75.93,0.0,0.0,0,275999,0.0,0.0,0.0,0.0,0.0
71,71.0,71.0,,,10.29,0.0,0.0,0.0,0.0,68.18,0.0,75.92,0.0,0.0,0,243999,0.0,0.0,0.0,0.0,0.0
72,72.0,72.0,,,10.24,0.0,0.0,0.0,0.0,67.58,0.0,75.75,0.0,0.0,0,283999,0.0,0.0,0.0,0.0,0.0
73,73.0,73.0,,,10.26,0.0,0.0,0.0,0.0,67.74,0.0,75.84,0.0,0.0,0,247999,0.0,0.0,0.0,0.0,0.0
74,74.0,,,,10.25,0.0,0.0,0.0,0.0,67.65,0.0,75.78,0.0,0.0,0,335999,0.0,0.0,0.0,0.0,0.0
75,75.0,,,,10.31,0.0,0.0,0.0,0.0,68.16,0.0,76.16,0.0,0.0,0,323999,0.0,0.0,0.0,0.0,0.0
76,76.0,,,,10.29,0.0,0.0,0.0,0.0,68.13,0.0,75.94,0.0,0.0,0,359999,0.0,0.0,0.0,0.0,0.0
77,77.0,,,,10.27,0.0,0.0,0.0,0.0,67.87,0.0,75.96,0.0,0.0,0,343999,0.0,0.0,0.0,0.0,0.0
78,78.0,,,,10.27,0.0,0.0,0.0,0.0,67.97,0.0,75.83,0.0,0.0,0,307999,0.0,0.0,0.0,0.0,0.0
79,79.0,,,,10.25,0.0,0.0,0.0,0.0,67.62,0.0,75.87,0.0,0.0,0,355999,0.0,0.0,0.0,0.0,0.0
80,80.0,,,,10.27,0.0,0.0,0.0,0.0,67.91,0.0,75.89,0.0,0.0,0,339999,0.0,0.0,0.0,0.0,0.0
81,81.0,,,,10.31,0.0,0.0,0.0,0.0,68.42,0.0,75.95,0.0,0.0,0,311999,0.0,0.0,0.0,0.0,0.0
82,82.0,,,,10.27,0.0,0.0,0.0,0.0,68.0,0.0,75.84,0.0,0.0,0,299999,0.0,0.0,0.0,0.0,0.0
83,83.0,,,,10.25,0.0,0.0,0.0,0.0,67.9,0.0,75.66,0.0,0.0,0,363999,0.0,0.0,0.0,0.0,0.0
84,84.0,,,,10.28,0.0,0.0,0.0,0.0,67.96,0.0,75.93,0.0,0.0,0,371999,0.0,0.0,0.0,0.0,0.0
85,85.0,,,,10.28,0.0,0.0,0.0,0.0,68.14,0.0,75.72,0.0,0.0,0,319999,0.0,0.0,0.0,0.0,0.0
86,86.0,,,,10.28,0.0,0.0,0.0,0.0,68.09,0.0,75.82,0.0,0.0,0,375999,0.0,0.0,0.0,0.0,0.0
87,87.0,,,,10.24,0.0,0.0,0.0,0.0,67.38,0.0,75.97,0.0,0.0,0,303999,0.0,0.0,0.0,0.0,0.0
88,88.0,,,,10.25,0.0,0.0,0.0,0.0,67.78,0.0,75.78,0.0,0.0,0,331999,0.0,0.0,0.0,0.0,0.0
89,89.0,,,,10.28,0.0,0.0,0.0,0.0,67.97,0.0,75.95,0.0,0.0,0,327999,0.0,0.0,0.0,0.0,0.0
90,90.0,,,,10.27,0.0,0.0,0.0,0.0,67.99,0.0,75.78,0.0,0.0,0,315999,0.0,0.0,0.0,0.0,0.0
91,91.0,,,,10.28,0.0,0.0,0.0,0.0,67.87,0.0,75.98,0.0,0.0,0,367999,0.0,0.0,0.0,0.0,0.0
92,92.0,,,,10.29,0.0,0.0,0.0,0.0,68.19,0.0,75.81,0.0,0.0,0,347999,0.0,0.0,0.0,0.0,0.0
93,93.0,,,,10.27,0.0,0.0,0.0,0.0,67.82,0.0,75.98,0.0,0.0,0,379999,0.0,0.0,0.0,0.0,0.0
94,94.0,,,,10.28,0.0,0.0,0.0,0.0,68.07,0.0,75.9,0.0,0.0,0,351999,0.0,0.0,0.0,0.0,0.0
95,,,,,10.28,0.00,0.00,0.00,0.00,68.17,0.00,75.72,0.00,0.00,0,383999,0.00,0.00,0.00,0.00,0.00
96,,,,,10.28,0.00,0.00,0.00,0.00,68.13,0.00,75.72,0.00,0.00,0,391999,0.00,0.00,0.00,0.00,0.00
97,,,,,10.27,0.00,0.00,0.00,0.00,68.09,0.00,75.67,0.00,0.00,0,387999,0.00,0.00,0.00,0.00,0.00
